City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
465,Mogadishu,SO,2020-01-05 22:26:06,2.04,45.34,81.28,84,0,19.22,clear sky,0.0,0.0
466,Teguldet,RU,2020-01-05 22:29:22,57.31,88.17,22.41,94,100,7.94,light snow,0.0,0.19
467,Padang,ID,2020-01-05 22:29:22,-0.92,100.36,68.95,85,13,6.17,few clouds,0.0,0.0
468,Lebanon,US,2020-01-05 22:29:22,40.34,-76.42,37.0,51,90,11.41,overcast clouds,0.0,0.0
469,Dudinka,RU,2020-01-05 22:29:22,69.41,86.18,21.2,92,75,26.84,shower snow,0.0,0.0
470,Pimentel,BR,2020-01-05 22:24:35,-3.7,-45.5,78.84,91,100,3.33,moderate rain,3.38,0.0
471,Tezu,IN,2020-01-05 22:29:23,27.93,96.16,48.65,94,73,2.57,light rain,0.19,0.0
472,Walvis Bay,NA,2020-01-05 22:29:23,-22.95,14.51,63.0,82,19,6.93,few clouds,0.0,0.0
473,Kangaatsiaq,GL,2020-01-05 22:29:23,68.31,-53.46,9.07,94,100,25.14,light snow,0.0,0.44
474,Elizabeth City,US,2020-01-05 22:29:23,36.3,-76.22,48.2,52,1,8.05,clear sky,0.0,0.0
475,Belyy Yar,RU,2020-01-05 22:29:23,53.6,91.39,23.0,73,98,4.47,overcast clouds,0.0,0.0
476,Songea,TZ,2020-01-05 22:29:24,-10.68,35.65,71.6,83,20,5.82,few clouds,0.0,0.0
477,Tumannyy,TZ,2020-01-05 22:29:24,-10.68,35.65,71.6,83,20,5.82,few clouds,0.0,0.0
478,Sidi Ali,DZ,2020-01-05 22:29:24,36.1,0.42,47.66,87,0,3.06,clear sky,0.0,0.0
479,Tir Pol,DZ,2020-01-05 22:29:24,36.1,0.42,47.66,87,0,3.06,clear sky,0.0,0.0
480,Tucuma,DZ,2020-01-05 22:29:24,36.1,0.42,47.66,87,0,3.06,clear sky,0.0,0.0
481,Cukai,MY,2020-01-05 22:29:24,4.25,103.42,75.2,94,61,3.36,broken clouds,0.0,0.0
482,Padre Bernardo,MY,2020-01-05 22:29:24,4.25,103.42,75.2,94,61,3.36,broken clouds,0.0,0.0
483,Bukachacha,RU,2020-01-05 22:29:25,52.99,116.91,-0.69,92,63,2.98,broken clouds,0.0,0.0
484,Kerchevskiy,RU,2020-01-05 22:29:25,59.95,56.29,17.85,96,93,5.77,overcast clouds,0.0,0.0
485,Cosamaloapan,MX,2020-01-05 22:29:25,18.36,-95.8,66.0,81,84,8.99,light rain,0.19,0.0
486,Mount Pleasant,US,2020-01-05 22:29:25,33.16,-94.97,73.0,24,1,9.17,clear sky,0.0,0.0
487,Porbandar,IN,2020-01-05 22:29:26,21.64,69.61,71.94,52,0,17.72,clear sky,0.0,0.0
488,Warburton,AU,2020-01-05 22:29:26,-37.75,145.69,57.0,100,90,4.7,overcast clouds,0.0,0.0
489,San Esteban,HN,2020-01-05 22:29:26,15.21,-85.77,74.12,65,8,8.03,clear sky,0.0,0.0
490,Kropotkin,RU,2020-01-05 22:29:26,45.43,40.58,39.0,60,100,4.16,overcast clouds,0.0,0.0
491,Kurchum,KZ,2020-01-05 22:29:27,48.57,83.65,1.8,83,0,1.54,clear sky,0.0,0.0
492,Biak,ID,2020-01-05 22:29:27,-0.91,122.88,81.0,79,100,8.39,moderate rain,3.5,0.0
493,Polson,US,2020-01-05 22:29:27,47.69,-114.16,37.99,51,90,9.17,overcast clouds,0.0,0.0
494,Harper,US,2020-01-05 22:29:27,30.3,-99.24,75.2,20,1,10.29,clear sky,0.0,0.0
495,Lalomanu,US,2020-01-05 22:29:27,30.3,-99.24,75.2,20,1,10.29,clear sky,0.0,0.0
496,Haines Junction,CA,2020-01-05 22:29:27,60.75,-137.51,-11.18,90,1,3.36,clear sky,0.0,0.0
497,Ohara,JP,2020-01-05 22:29:28,35.12,135.83,36.0,74,4,1.12,clear sky,0.0,0.0
498,Souillac,FR,2020-01-05 22:29:28,45.6,-0.6,39.99,86,0,5.82,clear sky,0.0,0.0
499,Zhigansk,RU,2020-01-05 22:29:28,66.77,123.37,-10.32,94,100,15.64,overcast clouds,0.0,0.0
500,Aden,YE,2020-01-05 22:29:28,12.79,45.03,77.31,74,79,6.17,broken clouds,0.0,0.0
501,Harnosand,SE,2020-01-05 22:29:28,62.63,17.94,30.99,100,59,11.16,light rain,0.13,0.0
502,Halalo,SE,2020-01-05 22:29:28,62.63,17.94,30.99,100,59,11.16,light rain,0.0,0.0
503,Sungairaya,ID,2020-01-05 22:29:29,0.7,108.9,73.53,95,81,2.62,broken clouds,0.0,0.0
504,Aykhal,RU,2020-01-05 22:29:29,65.95,111.51,-7.6,76,100,4.47,overcast clouds,0.0,0.0
505,Glenwood Springs,US,2020-01-05 22:29:29,39.55,-107.33,37.99,62,1,24.16,clear sky,0.0,0.0
506,San Andres,PH,2020-01-05 22:29:29,13.32,122.68,73.94,89,89,12.73,light rain,0.25,0.0
507,Acajutla,SV,2020-01-05 22:29:18,13.59,-89.83,82.4,34,0,8.05,clear sky,0.0,0.0
508,Wuwei,CN,2020-01-05 22:29:30,37.93,102.64,17.35,58,75,1.16,broken clouds,0.0,0.0
509,Novyy Urengoy,RU,2020-01-05 22:29:30,66.08,76.63,15.55,93,83,13.69,broken clouds,0.0,0.0
510,Zemio,CF,2020-01-05 22:29:30,5.02,25.13,70.59,31,62,3.69,broken clouds,0.0,0.0
511,Prachin Buri,TH,2020-01-05 22:29:30,14.05,101.37,84.0,61,0,3.96,clear sky,0.0,0.0
512,Viligili,TH,2020-01-05 22:29:30,14.05,101.37,84.0,61,0,3.96,clear sky,0.0,0.0
513,Dongning,CN,2020-01-05 22:29:31,44.06,131.12,8.89,79,0,2.57,clear sky,0.0,0.0
514,Razole,IN,2020-01-05 22:29:31,16.48,81.84,72.07,92,4,4.83,light rain,0.75,0.0
515,Pirai Do Sul,BR,2020-01-05 22:29:31,-24.53,-49.95,72.0,98,37,1.01,moderate rain,3.63,0.0
516,Tarudant,BR,2020-01-05 22:29:31,-24.53,-49.95,72.0,98,37,1.01,moderate rain,0.0,0.0
517,Bayangol,MN,2020-01-05 22:29:32,48.91,106.09,0.55,95,87,5.12,overcast clouds,0.0,0.0
518,Nouadhibou,MR,2020-01-05 22:29:32,20.93,-17.03,62.6,55,33,14.99,scattered clouds,0.0,0.0
519,Vanavara,RU,2020-01-05 22:29:32,60.35,102.28,11.68,94,100,8.68,light snow,0.0,0.13
520,Itaituba,BR,2020-01-05 22:29:32,-4.26,-55.99,84.2,79,20,9.17,shower rain,0.0,0.0
521,Faya,SA,2020-01-05 22:29:32,18.39,42.45,59.0,82,40,10.29,scattered clouds,0.0,0.0
522,Kapchorwa,UG,2020-01-05 22:29:33,1.4,34.45,68.41,69,66,3.33,broken clouds,0.0,0.0
523,Luderitz,NA,2020-01-05 22:29:33,-26.65,15.16,63.55,85,0,24.99,clear sky,0.0,0.0
524,Chapais,CA,2020-01-05 22:29:33,49.78,-74.86,8.6,78,90,2.24,light snow,0.0,0.0
525,Takhli,TH,2020-01-05 22:29:33,15.26,100.34,77.0,71,0,1.74,clear sky,0.0,0.0
526,Menzelinsk,RU,2020-01-05 22:29:33,55.73,53.11,30.2,86,75,8.95,broken clouds,0.0,0.0
527,State College,US,2020-01-05 22:26:52,40.79,-77.86,33.01,68,90,9.17,overcast clouds,0.0,0.0
528,Amli,US,2020-01-05 22:26:52,40.79,-77.86,33.01,68,90,9.17,overcast clouds,0.0,0.0
529,Viet Tri,VN,2020-01-05 22:26:06,21.3,105.43,68.0,94,75,5.82,mist,0.0,0.0
530,Wukari,NG,2020-01-05 22:29:34,7.87,9.78,75.96,21,63,4.07,broken clouds,0.0,0.0
531,Benito Juarez,CU,2020-01-05 22:29:34,22.29,-79.63,73.4,56,20,13.87,few clouds,0.0,0.0
532,Novo Oriente,BR,2020-01-05 22:29:34,-5.54,-40.77,74.28,86,99,2.8,moderate rain,3.38,0.0
533,Talcahuano,CL,2020-01-05 22:29:35,-36.72,-73.12,64.4,63,0,16.11,clear sky,0.0,0.0
534,Pokosnoye,RU,2020-01-05 22:29:35,55.53,101.05,13.26,93,100,7.76,overcast clouds,0.0,0.0
535,Grimari,RU,2020-01-05 22:29:35,55.53,101.05,13.26,93,100,7.76,overcast clouds,0.0,0.0
536,Kjopsvik,NO,2020-01-05 22:29:35,68.1,16.37,41.0,92,90,11.41,light snow,0.0,0.0
537,Itarema,BR,2020-01-05 22:29:36,-2.92,-39.92,79.92,76,67,8.81,broken clouds,0.0,0.0
538,Juegang,CN,2020-01-05 22:29:36,32.31,121.18,57.99,88,100,3.49,light rain,1.5,0.0
539,Sioux Lookout,CA,2020-01-05 22:29:36,50.1,-91.92,23.0,79,90,18.34,light snow,0.0,0.0
540,Yunjinghong,CA,2020-01-05 22:29:36,50.1,-91.92,23.0,79,90,18.34,light snow,0.0,0.0
541,Karasburg,NA,2020-01-05 22:29:36,-28.01,18.75,70.09,40,0,14.9,clear sky,0.0,0.0
542,Huzhou,CN,2020-01-05 22:29:37,30.86,120.1,57.99,92,100,2.57,overcast clouds,0.0,0.0
543,Gigmoto,PH,2020-01-05 22:29:37,13.78,124.39,80.2,79,100,24.92,light rain,0.94,0.0
544,Karwar,IN,2020-01-05 22:29:37,14.8,74.13,72.32,72,1,3.69,clear sky,0.0,0.0
545,Banda Aceh,ID,2020-01-05 22:25:23,5.56,95.32,71.85,94,0,5.41,clear sky,0.0,0.0
546,Verkhnyaya Inta,RU,2020-01-05 22:29:37,65.99,60.32,13.82,90,55,16.31,broken clouds,0.0,0.0
547,Saint-Honore,RU,2020-01-05 22:29:37,65.99,60.32,13.82,90,55,16.31,broken clouds,0.0,0.0
548,Parrita,CR,2020-01-05 22:29:38,9.52,-84.33,78.8,57,9,16.11,light rain,0.13,0.0
549,Huarmey,PE,2020-01-05 22:29:38,-10.07,-78.15,78.49,57,82,7.34,broken clouds,0.0,0.0
550,Evensk,RU,2020-01-05 22:29:38,61.92,159.24,-1.3,45,27,4.92,scattered clouds,0.0,0.0
551,Tessalit,ML,2020-01-05 22:29:38,20.2,1.01,57.83,19,0,9.95,clear sky,0.0,0.0
552,Yenagoa,NG,2020-01-05 22:29:39,4.92,6.26,77.58,67,97,3.15,overcast clouds,0.0,0.0
553,Ambulu,ID,2020-01-05 22:29:39,-8.35,113.61,80.87,82,100,10.11,moderate rain,4.63,0.0
554,Poum,MK,2020-01-05 22:29:39,41.28,20.71,23.95,69,2,7.63,clear sky,0.0,0.0
555,Torrington,US,2020-01-05 22:29:39,42.06,-104.18,37.4,40,1,11.41,clear sky,0.0,0.0
556,Talnakh,RU,2020-01-05 22:29:39,69.49,88.39,21.2,92,75,26.84,shower snow,0.0,0.0
557,Mahanje,RU,2020-01-05 22:29:39,69.49,88.39,21.2,92,75,26.84,shower snow,0.0,0.0
558,Susaki,JP,2020-01-05 22:29:40,33.42,133.28,37.4,69,40,8.05,scattered clouds,0.0,0.0
559,Adrar,DZ,2020-01-05 22:29:40,27.87,-0.29,48.2,26,0,12.75,clear sky,0.0,0.0
560,Ribeira Grande,PT,2020-01-05 22:29:40,38.52,-28.7,64.4,93,40,13.87,scattered clouds,0.0,0.0
561,Rawson,AR,2020-01-05 22:29:40,-43.3,-65.11,64.76,60,42,22.15,scattered clouds,0.0,0.0
562,Mwinilunga,ZM,2020-01-05 22:29:41,-11.73,24.43,63.73,93,100,1.01,light rain,1.44,0.0
563,Karla,EE,2020-01-05 22:29:41,59.37,24.93,30.2,68,90,11.41,light snow,0.0,0.0
564,Kuching,MY,2020-01-05 22:29:41,1.56,110.34,77.0,100,90,5.82,light rain,0.0,0.0
565,Krasnoselkup,MY,2020-01-05 22:29:41,1.56,110.34,77.0,100,90,5.82,light rain,0.0,0.0
566,Tarakan,ID,2020-01-05 22:29:41,3.3,117.63,75.15,90,100,5.03,light rain,0.5,0.0
567,Vichuga,RU,2020-01-05 22:29:41,57.22,41.92,20.48,94,7,6.06,clear sky,0.0,0.0
568,Tabou,CI,2020-01-05 22:29:42,4.42,-7.36,72.61,68,0,2.42,clear sky,0.0,0.0
569,Vila Velha,BR,2020-01-05 22:28:17,-3.71,-38.6,86.0,74,20,5.82,few clouds,0.0,0.0
570,Peterhead,AU,2020-01-05 22:29:42,-34.83,138.5,66.99,51,3,4.7,clear sky,0.0,0.0
571,Varhaug,NO,2020-01-05 22:29:42,58.61,5.65,46.4,93,90,6.93,light rain,0.0,0.0
572,Hirara,JP,2020-01-05 22:29:42,24.8,125.28,64.4,82,40,5.82,scattered clouds,0.0,0.0
573,Oulainen,FI,2020-01-05 22:29:43,64.27,24.8,30.0,92,100,8.01,light snow,0.0,0.31
574,Ostersund,SE,2020-01-05 22:29:43,63.18,14.64,37.99,86,20,9.17,very heavy rain,0.0,0.0
575,Asfi,SE,2020-01-05 22:29:43,63.18,14.64,37.99,86,20,9.17,very heavy rain,0.0,0.0
576,Mehamn,NO,2020-01-05 22:29:43,71.03,27.85,28.4,79,75,13.87,broken clouds,0.0,0.0
577,Talara,PE,2020-01-05 22:29:43,-4.58,-81.27,62.6,100,0,13.87,clear sky,0.0,0.0
578,Filadelfia,PY,2020-01-05 22:29:44,-22.35,-60.04,101.8,14,0,7.74,clear sky,0.0,0.0
579,Yermish,RU,2020-01-05 22:29:44,54.77,42.27,22.42,94,25,2.8,scattered clouds,0.0,0.0
580,Thunder Bay,CA,2020-01-05 22:25:01,48.41,-89.26,30.2,86,90,13.87,light snow,0.0,0.0
581,Kiama,AU,2020-01-05 22:29:44,-34.67,150.86,70.0,88,100,5.82,light rain,0.38,0.0
582,Rivera,UY,2020-01-05 22:29:44,-30.9,-55.54,87.4,38,0,9.73,clear sky,0.0,0.0
583,Baoshan,CN,2020-01-05 22:29:45,31.41,121.49,59.0,93,84,6.71,broken clouds,0.0,0.0
584,San Vicente,EC,2020-01-05 22:29:45,-0.59,-80.41,78.8,83,75,4.7,broken clouds,0.0,0.0
585,Bugasong,PH,2020-01-05 22:29:45,11.04,122.06,78.78,80,75,6.62,broken clouds,0.0,0.0
586,Rio Cuarto,AR,2020-01-05 22:29:45,-33.13,-64.35,84.2,42,75,25.28,broken clouds,0.0,0.0
587,Vaitape,PF,2020-01-05 22:29:45,-16.52,-151.75,81.57,75,37,9.42,scattered clouds,0.0,0.0
588,Aromashevo,RU,2020-01-05 22:29:46,56.86,68.64,11.97,94,86,9.48,overcast clouds,0.0,0.0
589,Bilma,NE,2020-01-05 22:29:46,18.69,12.92,54.57,29,93,5.93,overcast clouds,0.0,0.0
590,Kismayo,NE,2020-01-05 22:29:46,18.69,12.92,54.57,29,93,5.93,overcast clouds,0.0,0.0
591,Ngukurr,NE,2020-01-05 22:29:46,18.69,12.92,54.57,29,93,5.93,overcast clouds,0.0,0.0
592,Antofagasta,CL,2020-01-05 22:29:46,-23.65,-70.4,71.6,68,75,12.75,broken clouds,0.0,0.0
593,Solnechnyy,RU,2020-01-05 22:29:46,50.72,136.64,-2.0,86,0,2.57,clear sky,0.0,0.0
594,Fare,PF,2020-01-05 22:29:47,-16.7,-151.02,81.37,77,67,10.74,light rain,0.81,0.0
595,Omsukchan,RU,2020-01-05 22:29:47,62.53,155.8,-7.28,52,21,1.45,few clouds,0.0,0.0
596,Yakeshi,CN,2020-01-05 22:29:47,49.28,120.73,11.05,80,100,5.3,overcast clouds,0.0,0.0
597,Marawi,PH,2020-01-05 22:29:47,8.0,124.29,71.01,88,33,8.01,scattered clouds,0.0,0.0
598,Komsomolskiy,RU,2020-01-05 22:29:47,67.55,63.78,9.59,94,87,15.82,overcast clouds,0.0,0.0
599,Jinchang,CN,2020-01-05 22:29:48,38.52,102.19,16.32,60,88,3.51,overcast clouds,0.0,0.0
